City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
368,baruun-urt,46.6806,113.2792,285.72,54,51,2.35,MN,1718390325
369,baiti,13.745,-14.7482,305.95,42,58,2.08,SN,1718390325
370,kulhudhuffushi,6.6221,73.07,301.9,79,100,6.63,MV,1718390325
371,vengerovo,55.6848,76.7471,291.78,86,5,0.98,RU,1718390326
372,pacific grove,36.6177,-121.9166,295.73,77,0,4.47,US,1718390326
373,chany,55.3121,76.7647,291.52,85,1,1.3,RU,1718390326
374,ilha de mocambique,-15.0342,40.7358,296.2,81,77,8.59,MZ,1718390326
375,christchurch,-43.5333,172.6333,281.99,95,100,1.54,NZ,1718390326
376,aldinga beach,-35.2793,138.4604,284.08,92,100,4.88,AU,1718390326
377,mancio lima,-7.6142,-72.8958,305.19,58,40,3.09,BR,1718390326
378,vung tau,10.346,107.0843,301.45,82,100,5.13,VN,1718390102
379,lib,8.3122,167.3766,301.46,73,100,8.12,MH,1718390326
380,kolonia town,6.964,158.206,299.54,85,100,5.21,FM,1718390326
381,tekeli,44.83,78.8239,284.66,81,33,5.0,KZ,1718390326
382,kabalo,-6.05,26.9167,298.58,35,0,2.0,CD,1718390326
383,labytnangi,66.6572,66.4183,283.92,88,100,1.98,RU,1718390326
384,pitea,65.3172,21.4794,288.2,73,0,2.56,SE,1718390326
385,magadan,59.5667,150.8,284.0,79,26,1.69,RU,1718390326
386,st. john's,47.5649,-52.7093,295.81,56,40,10.29,CA,1718390326
387,zakynthos,37.7914,20.8953,296.77,50,0,3.6,GR,1718390326
388,pekan,3.4836,103.3996,297.21,96,100,1.49,MY,1718390326
389,nyala,12.05,24.8833,303.09,45,3,6.83,SD,1718390326
390,noosa heads,-26.3833,153.15,285.0,58,35,3.45,AU,1718390326
391,michendorf,52.3012,13.0257,290.23,80,99,2.41,DE,1718390326
392,sisimiut,66.9395,-53.6735,281.08,55,99,0.23,GL,1718390326
393,aonla,28.2833,79.15,309.16,26,0,5.44,IN,1718390327
394,farmington,36.7281,-108.2187,298.99,55,0,7.72,US,1718390105
395,guerrero negro,27.9769,-114.0611,295.04,59,0,7.76,MX,1718390327
396,guatrache,-37.6678,-63.5302,290.52,39,100,4.47,AR,1718390327
397,crescent city,41.756,-124.2018,291.73,78,0,5.66,US,1718390267
398,kishtwar,33.3167,75.7667,291.35,54,0,2.93,IN,1718390327
399,hobyo,5.3505,48.5268,299.13,80,45,12.45,SO,1718390327
400,puerto del rosario,28.5004,-13.8627,295.01,68,20,8.23,ES,1718390327
401,sinop,41.7711,34.8709,290.99,89,100,7.55,TR,1718390225
402,bathsheba,13.2167,-59.5167,304.49,70,20,6.69,BB,1718390327
403,karagay,58.2667,54.9368,295.44,81,4,4.05,RU,1718390327
404,utrik,11.2278,169.8474,301.01,75,12,8.13,MH,1718390327
405,takoradi,4.8845,-1.7554,298.84,84,29,4.2,GH,1718390327
406,gustavsberg,59.3268,18.3898,287.69,75,89,4.41,SE,1718390327
407,palmer,42.1584,-72.3287,300.66,67,75,2.06,US,1718390327
408,taseyevo,57.2169,94.8978,293.34,62,100,1.34,RU,1718390327
409,akureyri,65.6835,-18.0878,283.11,81,0,7.72,IS,1718390327
410,zhangjiajie,29.1294,110.4783,297.83,94,3,0.22,CN,1718390327
411,maragogi,-9.0122,-35.2225,298.4,86,100,6.08,BR,1718390327
412,dabhoi,22.1833,73.4333,304.34,64,0,7.54,IN,1718390327
413,vilyuchinsk,52.9306,158.4028,282.0,91,100,1.88,RU,1718390327
414,keetmanshoop,-26.5833,18.1333,290.66,22,0,3.6,NA,1718390327
415,tamale,9.4008,-0.8393,302.95,59,78,3.62,GH,1718390328
416,puerto armuelles,8.2833,-82.8667,302.14,72,100,1.79,PA,1718390328
417,urangan,-25.3,152.9,286.04,84,100,2.24,AU,1718390328
418,the pas,53.8251,-101.2541,292.16,59,100,3.09,CA,1718390328
419,vilyuysk,63.7553,121.6247,286.48,89,92,1.34,RU,1718390328
420,hell-ville,-13.4,48.2667,299.14,73,18,1.02,MG,1718390328
421,marquette,46.5333,-87.6335,294.96,68,1,2.24,US,1718390328
422,labuan,5.2767,115.2417,299.35,89,20,0.0,MY,1718390328
423,madang,-5.2246,145.7966,297.59,93,100,1.8,PG,1718390328
424,bardai,11.65,7.2333,299.99,63,100,3.44,NG,1718390328
425,cabo san lucas,22.8909,-109.9124,302.38,79,20,3.09,MX,1718390328
426,ust'-ilimsk,58.0006,102.6619,288.95,81,100,2.68,RU,1718390328
427,shihezi,44.3,86.0333,295.37,62,98,3.09,CN,1718390328
428,talcahuano,-36.7167,-73.1167,286.97,94,75,6.17,CL,1718390328
429,es castell,39.8795,4.2854,296.53,68,0,6.69,ES,1718390328
430,upata,8.0086,-62.3989,303.15,55,100,2.37,VE,1718390328
431,ad dabbah,18.05,30.95,310.21,9,0,5.0,SD,1718390328
432,bechar,31.6167,-2.2167,311.33,10,40,11.32,DZ,1718390328
433,polyarnyy,69.1989,33.4478,287.05,62,52,4.03,RU,1718390328
434,wolfen,51.6667,12.2833,291.82,91,98,2.6,DE,1718390328
435,suva,-18.1416,178.4415,293.86,100,75,0.0,FJ,1718390329
436,kiunga,-6.1219,141.2906,294.35,100,70,0.84,PG,1718390329
437,naryn,41.4287,75.9911,283.85,50,40,2.47,KG,1718390329
438,vershino-darasunskiy,52.35,115.5167,281.61,91,9,1.74,RU,1718390329
439,maumere,-8.6199,122.2111,295.52,80,42,0.86,ID,1718390329
440,saint-pierre,-21.3393,55.4781,295.97,78,0,0.0,RE,1718390329
441,buka,40.8108,69.1986,296.43,33,23,1.43,UZ,1718390329
442,quepos,9.4236,-84.1652,300.41,87,100,4.88,CR,1718390329
443,cole harbour,44.6724,-63.4751,297.02,63,93,9.77,CA,1718390034
444,koungheul,13.9833,-14.8,306.89,40,50,2.96,SN,1718390329
445,nadi,-17.8,177.4167,295.15,88,20,1.54,FJ,1718390329
446,quebo,11.3333,-14.9333,300.26,78,100,3.89,GW,1718390329
447,shar,49.5886,81.0453,289.09,94,7,2.27,KZ,1718390329
448,port macquarie,-31.4333,152.9167,284.76,88,100,4.41,AU,1718390080
449,nova sintra,14.8667,-24.7167,296.09,83,92,13.27,CV,1718390329
450,hasaki,35.7333,140.8333,292.37,82,93,3.1,JP,1718390330
451,klyuchi,52.2667,79.1667,292.4,80,100,2.15,RU,1718390330
452,karratha,-20.7377,116.8463,293.83,72,0,0.64,AU,1718390289
453,piacabucu,-10.4056,-36.4344,298.53,83,6,5.36,BR,1718390330
454,gasa,31.5,34.4667,300.52,65,0,2.48,PS,1718390330
455,arcadia,34.1397,-118.0353,304.21,59,0,2.06,US,1718390330
456,chubbuck,42.9208,-112.4661,302.5,28,0,9.26,US,1718390330
457,igreja,15.0333,-24.3333,293.12,72,44,8.07,CV,1718390330
458,bac lieu,9.285,105.7244,302.08,79,100,4.85,VN,1718390330
459,tanque verde,32.2517,-110.7373,311.66,9,0,4.92,US,1718390330
460,lompoc,34.6391,-120.4579,298.06,75,0,5.14,US,1718390330
461,tazovsky,67.4667,78.7,279.73,73,100,1.29,RU,1718390330
462,tinajo,29.0788,-13.7081,295.64,56,20,8.23,ES,1718390330
463,ma'ili,21.4219,-158.1803,301.16,65,75,3.6,US,1718390330
464,lapai,9.05,6.5667,302.2,65,97,1.91,NG,1718390330
465,bodden town,19.2833,-81.25,305.15,76,20,5.14,KY,1718390330
466,weno,7.4515,151.8468,297.12,94,100,2.57,FM,1718390330
467,konstantinovka,49.6167,127.9833,284.35,90,100,1.46,RU,1718390330
468,morehead city,34.7229,-76.726,306.17,45,0,5.66,US,1718390330
469,souk ahras,36.2864,7.9511,297.32,30,0,1.44,DZ,1718390330
470,curuca,-0.7289,-47.8481,300.85,83,90,2.12,BR,1718390330
471,cognac,45.5,-0.25,288.93,94,75,5.14,FR,1718390330
472,fredericton,45.9454,-66.6656,297.5,75,100,4.63,CA,1718390330
473,sanandaj,35.3144,46.9923,299.16,24,20,5.14,IR,1718390330
474,ambodifotatra,-16.9833,49.85,298.33,82,82,4.37,MG,1718390330
475,ceeldheer,3.8488,47.1806,298.25,80,56,8.81,SO,1718390330
476,san carlos,9.6612,-68.5827,300.98,84,100,1.74,VE,1718390331
477,bartica,6.4,-58.6167,306.33,89,100,1.26,GY,1718390331
478,yigo village,13.5361,144.8886,300.31,88,75,4.12,GU,1718390331
479,gaspe,48.8334,-64.4819,296.27,64,100,3.09,CA,1718390331
480,fortaleza,-3.7227,-38.5247,302.22,70,40,7.72,BR,1718390032
481,la passe,45.5549,-0.8967,290.36,82,100,7.38,FR,1718390331
482,mubende,0.5606,31.39,292.07,75,56,0.56,UG,1718390331
483,bunia,1.5667,30.25,292.15,80,5,1.47,CD,1718390331
484,vila franca do campo,37.7167,-25.4333,294.38,99,9,2.15,PT,1718390331
485,vreed-en-hoop,6.8093,-58.198,306.33,65,28,4.43,GY,1718390331
486,arkhangel'sk,64.5401,40.5433,292.21,52,20,4.0,RU,1718390331
487,juan griego,11.0817,-63.9655,303.66,63,99,6.12,VE,1718390331
488,mooirivier,-29.2082,29.9946,281.44,51,0,1.07,ZA,1718390331
489,kourou,5.1552,-52.6478,301.18,95,100,3.0,GF,1718390275
490,mana,5.6592,-53.7767,299.72,89,89,5.09,GF,1718390331
491,fort bragg,35.139,-79.006,307.54,44,0,2.06,US,1718390331
492,malmberget,67.1753,20.6549,283.46,87,20,0.0,SE,1718390331
493,rongelap,11.1635,166.8941,301.0,75,91,8.0,MH,1718390331
494,sola,-13.8833,167.55,298.76,83,100,6.37,VU,1718390332
495,lauro de freitas,-12.8944,-38.3272,299.16,65,75,6.17,BR,1718390279
496,chumphon,10.3333,98.8333,297.5,94,100,1.19,TH,1718390332
497,mugia,43.1041,-9.2179,289.77,78,0,4.7,ES,1718390332
498,kupang,-10.1667,123.5833,299.47,78,8,3.09,ID,1718390332
499,el nido,11.1858,119.3956,299.94,85,100,4.86,PH,1718390332
500,nagqu,31.5,92.0,280.15,77,5,1.83,CN,1718390332
501,lagoa,39.05,-27.9833,291.9,76,0,3.7,PT,1718390332
502,villa la angostura,-40.7617,-71.6463,276.25,99,100,2.24,AR,1718390332
503,hithadhoo,-0.6,73.0833,302.13,73,75,4.81,MV,1718390332
504,kyakhta,50.3508,106.4494,284.93,65,1,1.15,RU,1718390332
505,novo lino,-8.915,-35.6467,297.52,89,39,3.82,BR,1718390332
506,sao tome,0.3365,6.7273,301.17,74,75,2.06,ST,1718390332
507,nahiyat al fuhud,30.9697,46.7228,311.42,12,0,4.93,IQ,1718390332
508,midvagur,62.0511,-7.1939,284.61,62,75,9.77,FO,1718390332
509,san antonio de pale,-1.4014,5.6325,297.96,89,35,4.75,GQ,1718390332
510,walvis bay,-22.9575,14.5053,296.68,35,0,0.0,NA,1718390332
511,dunedin,-45.8742,170.5036,284.25,96,100,9.66,NZ,1718390332
512,strezhevoy,60.7333,77.5889,293.13,63,0,0.45,RU,1718390332
513,kargasok,59.0556,80.8572,292.57,76,49,0.89,RU,1718390332
514,princeville,45.7668,-61.2985,299.13,62,0,5.66,CA,1718390333
515,kenora,49.8167,-94.4337,295.69,43,40,5.66,CA,1718390181
516,taltal,-25.4,-70.4833,291.65,60,4,1.77,CL,1718390333
517,stettler,52.3168,-112.7186,293.57,42,5,5.4,CA,1718390333
518,cold lake,54.4502,-110.2017,292.12,59,100,2.57,CA,1718390333
519,eyl,7.9803,49.8164,299.99,77,22,10.45,SO,1718390096
520,springbok,-29.6643,17.8865,288.89,36,0,1.29,ZA,1718390333
521,sao bento,-6.2833,-37.75,304.87,35,100,6.42,BR,1718390333
522,guaratinga,-16.5667,-39.5667,298.51,60,95,3.87,BR,1718390333
523,yerofey pavlovich,53.9667,121.9667,283.42,74,25,1.1,RU,1718390112
524,mabaruma,8.2,-59.7833,303.45,64,100,2.88,GY,1718390333
525,bossangoa,6.4926,17.4552,298.2,69,100,1.49,CF,1718390333
526,baise city,23.8997,106.6133,297.99,96,99,1.78,CN,1718390333
527,nalut,30.3333,10.85,307.87,19,64,6.7,LY,1718390333
528,carutapera,-1.195,-46.02,302.12,71,89,5.29,BR,1718390205
529,queenstown,-31.8976,26.8753,284.81,40,0,3.01,ZA,1718390333
530,bandarbeyla,9.4942,50.8122,299.71,78,24,13.25,SO,1718390333
531,shinas,24.7433,56.4658,311.29,37,0,2.33,OM,1718390333
532,wabag,-5.4781,143.7021,286.08,99,51,0.55,PG,1718390333
533,alta,69.9689,23.2717,287.74,80,40,4.63,NO,1718390333
534,pamanukan,-6.2842,107.8106,297.08,96,9,2.07,ID,1718390333
535,timbuktu,16.7735,-3.0074,313.26,21,20,4.17,ML,1718390333
536,grimstad,58.3405,8.5934,286.1,92,100,5.66,NO,1718390333
537,malanje,-9.5402,16.341,291.38,35,1,2.23,AO,1718390333
538,port douglas,-16.4833,145.4667,292.01,82,11,1.65,AU,1718390333
539,dhuusamarreeb,5.535,46.3861,302.53,40,31,10.47,SO,1718390334
540,konkwesso,10.8469,4.0984,303.35,60,100,1.68,NG,1718390334
541,minas novas,-17.2186,-42.5903,300.8,33,0,3.9,BR,1718390334
542,tadine,-21.55,167.8833,292.77,65,48,1.66,NC,1718390334
543,luba,3.4568,8.5547,299.09,89,100,4.92,GQ,1718390334
544,huarmey,-10.0681,-78.1522,294.04,71,65,5.73,PE,1718390331
545,hamar,60.7945,11.068,286.44,68,100,1.98,NO,1718390334
546,imbituba,-28.24,-48.6703,295.85,58,100,5.39,BR,1718390328
547,kavieng,-2.5744,150.7967,300.41,75,100,0.45,PG,1718390334
548,karapinar,37.716,33.5506,295.04,55,100,5.67,TR,1718390334
549,mosjoen,65.836,13.1908,293.21,82,75,2.06,NO,1718390334
550,vakarai,55.6035,23.8213,288.44,82,100,0.28,LT,1718390334
551,gamba,-2.65,10.0,296.03,92,54,2.68,GA,1718390334
552,an nuhud,12.7,28.4333,303.35,42,100,5.52,SD,1718390334
553,cill airne,52.05,-9.5167,285.63,72,48,3.67,IE,1718390334
554,nyurba,63.2842,118.3319,286.11,90,99,2.85,RU,1718390334
555,ust-tsilma,65.441,52.1498,284.6,95,100,3.58,RU,1718390334
556,loango,-4.6719,11.8312,296.96,88,75,3.6,CG,1718390334
557,la huaca,-4.9117,-80.96,299.55,36,89,5.37,PE,1718390334
558,mahina,-17.5065,-149.489,301.02,69,20,1.03,PF,1718390334
559,aykhal,66.0,111.5,277.28,95,100,10.15,RU,1718390334
560,celestun,20.8667,-90.4,302.32,77,96,2.0,MX,1718390334
561,neiafu,-18.65,-173.9833,299.53,94,75,3.6,TO,1718390334
562,rzhyshchiv,49.9689,31.0463,289.57,93,100,2.21,UA,1718390334
563,dali,25.7,100.1833,291.42,94,100,2.14,CN,1718390334
564,otradnyy,53.376,51.3452,296.95,63,5,2.5,RU,1718390335
565,wuyang,31.9925,116.2472,300.8,67,100,1.05,CN,1718390335
566,santona,43.4439,-3.4576,290.32,92,100,5.36,ES,1718390256
567,keminmaa,65.8596,24.8228,289.02,77,0,3.6,FI,1718390335
568,valdivia,-39.8142,-73.2459,287.2,90,100,1.12,CL,1718390308
569,acarau,-2.8856,-40.12,301.27,74,3,6.95,BR,1718390335
570,santa cruz,-17.8,-63.1667,300.18,78,75,13.38,BO,1718390194
571,trondheim,63.4305,10.3951,292.55,48,16,0.45,NO,1718390100
572,anloga,5.7947,0.8973,300.06,81,100,7.5,GH,1718390335
573,rajanpur,29.1035,70.325,310.37,32,0,8.35,PK,1718390335
574,ringkobing,56.0901,8.244,287.14,88,100,2.57,DK,1718390335
575,prince george,53.9166,-122.753,283.31,80,100,5.14,CA,1718390149
576,bereket,39.2446,55.5154,303.39,46,89,4.67,TM,1718390335
577,canmore,51.0834,-115.3521,294.21,34,0,3.09,CA,1718390335
578,bulolo,-7.2,146.65,294.85,96,84,0.59,PG,1718390335
579,desterro,-7.2906,-37.0939,301.38,47,89,6.91,BR,1718390335
580,rabigh,22.7986,39.0349,303.65,58,0,1.26,SA,1718390335
581,baiyin,36.5583,104.2081,294.3,45,56,0.91,CN,1718390335
582,xinzhou,38.4092,112.7333,291.8,50,1,0.89,CN,1718390335
583,kill devil hills,36.0307,-75.676,303.15,68,0,4.63,US,1718390305
584,ruidoso,33.3317,-105.673,305.4,29,100,6.79,US,1718390036
585,morales,2.757,-76.6172,294.27,91,100,1.89,CO,1718390336
586,rodekro,55.0702,9.3164,289.9,84,0,0.0,DK,1718390336
587,velizh,55.6056,31.1967,284.78,98,100,1.51,RU,1718390336
588,nova vicosa,-17.8919,-39.3719,298.81,62,0,2.98,BR,1718390336
589,vilhena,-12.7406,-60.1458,304.27,45,40,5.14,BR,1718390336
590,langepas,61.2544,75.2124,294.93,61,100,2.58,RU,1718390222
591,inarajan village,13.2736,144.7484,301.23,91,98,6.5,GU,1718390336
592,yakeshi,49.2833,120.7333,282.53,87,39,1.61,CN,1718390336
593,melekhovo,56.2773,41.2935,288.55,97,100,4.02,RU,1718390336
594,veinticinco de mayo,-35.4323,-60.1727,292.03,54,27,2.68,AR,1718390336
